Date,Open,High,Low,Close,Volume
2022-05-23,3800.27,3816.11,3791.51,3808.28,6068210146
2022-05-24,3809.98,3823.84,3793.5,3803.18,5758185485
2022-05-26,3766.73,3800.9,3746.75,3772.7,6053529564
2022-05-27,3746.12,3770.74,3730.68,3763.3,5966967168
2022-05-30,3752.86,3766.44,3731.0,3760.33,5853839752
2022-06-01,3799.46,3829.59,3775.79,3812.82,6645937146
2022-06-02,3744.77,3767.47,3738.88,3739.35,5826657796
2022-06-03,3877.27,3910.15,3854.51,3890.42,5961563786
2022-06-06,3807.39,3831.98,3774.4,3794.22,6396559555
2022-06-08,3912.22,3941.55,3886.06,3896.65,5595340994
2022-06-09,3824.98,3847.19,3813.39,3827.95,6407700232
2022-06-13,3871.52,3886.28,3855.72,3873.46,5424813147
2022-06-15,3962.97,3977.7,3937.87,3952.73,5354141793
2022-06-16,3943.11,3972.34,3934.51,3954.35,5374480282
2022-06-21,4071.05,4106.93,4041.32,4081.9,5272815470
2022-06-22,4052.59,4071.89,4049.6,4060.26,5850205485
2022-06-23,4084.15,4092.47,4068.01,4089.98,5795396523
2022-06-28,4163.03,4173.06,4130.69,4152.84,5678028125
2022-06-29,4145.42,4165.83,4117.0,4143.81,5120933384
2022-07-01,4087.13,4126.56,4057.96,4098.11,5150745835
2022-07-05,4189.1,4209.42,4171.34,4183.7,5342833864
2022-07-06,4036.95,4057.97,4017.77,4056.39,5073545070
2022-07-08,4119.14,4141.94,4111.87,4134.08,5181375364
2022-07-12,4083.58,4113.49,4057.3,4092.59,5369045680
2022-07-13,4089.55,4101.03,4061.42,4092.22,5308318384
2022-07-15,4074.64,4084.72,4050.47,4079.29,5231120841
2022-07-19,4083.81,4115.41,4082.79,4086.84,4840028059
2022-07-20,4015.01,4042.37,3994.35,4012.25,4942191545
2022-07-22,3972.22,4000.32,3952.06,3968.64,4930571347
2022-07-26,3933.36,3968.27,3905.1,3952.29,5457016885
2022-07-27,4021.13,4047.33,3987.92,4005.37,4763171764
2022-07-29,3948.39,3984.64,3943.29,3955.65,5273712088
2022-08-01,3962.84,3977.97,3943.94,3966.38,4629297392
2022-08-02,3943.36,3967.16,3941.96,3953.18,5338643314
2022-08-03,3858.32,3872.24,3828.75,3859.64,5397787364
2022-08-05,3948.97,3956.7,3927.93,3929.2,5197377315
2022-08-08,3899.07,3914.04,3882.17,3893.73,4787423954
2022-08-09,3804.65,3823.4,3789.69,3806.55,5527085547
2022-08-10,3915.62,3929.51,3878.94,3899.34,5109937421
2022-08-12,3850.35,3895.9,3829.52,3867.51,5406014544
2022-08-15,3738.79,3755.72,3716.25,3755.6,4953475885
2022-08-16,3723.93,3743.01,3703.71,3712.86,5589344855
2022-08-17,3703.19,3707.98,3672.83,3692.08,5818632212
2022-08-19,3759.4,3772.67,3729.7,3741.54,5111851976
2022-08-22,3694.48,3705.78,3669.84,3698.06,5464919032
2022-08-23,3625.48,3638.85,3604.39,3619.13,5533334652
2022-08-24,3656.48,3693.58,3654.86,3676.2,5346306695
2022-08-26,3718.66,3741.18,3690.0,3710.96,5739134318
2022-08-29,3593.38,3606.3,3574.06,3602.69,5800533858
2022-08-30,3607.97,3627.76,3587.15,3617.67,6357464280
2022-09-01,3641.29,3663.74,3600.37,3627.78,6051436856
2022-09-02,3667.11,3670.07,3630.21,3658.57,5969408319
2022-09-05,3573.57,3584.24,3560.02,3570.01,5966180867
2022-09-06,3580.4,3587.74,3560.25,3575.18,5802873126
2022-09-08,3678.43,3692.82,3649.51,3660.58,5594438484
2022-09-09,3625.69,3631.78,3599.16,3624.14,6362718245
2022-09-12,3635.43,3664.65,3623.11,3643.17,6302958633
2022-09-13,3652.55,3658.45,3632.44,3651.51,5690189067
2022-09-15,3653.56,3664.1,3624.95,3649.69,5908462128
2022-09-16,3711.19,3730.63,3703.13,3723.01,6313702929
2022-09-19,3720.52,3722.8,3705.19,3716.4,6344270951
2022-09-21,3736.67,3766.21,3701.72,3719.2,6020115353
2022-09-22,3786.21,3812.34,3762.39,3778.78,5998412830
2022-09-23,3749.74,3788.33,3742.59,3758.81,5723263472
2022-09-26,3775.1,3803.6,3759.13,3764.77,5888370011
2022-09-28,3860.59,3883.91,3838.69,3841.57,5986788598
2022-09-29,3851.9,3873.64,3823.99,3846.3,5768028196
2022-10-03,3948.32,3987.74,3942.05,3963.36,5356658306
2022-10-05,3883.62,3904.05,3882.58,3901.83,5493661836
2022-10-06,3923.17,3942.19,3916.74,3917.61,5846910954
2022-10-10,3992.48,3997.89,3961.41,3984.84,5280155220
2022-10-12,3863.63,3887.43,3854.53,3878.12,5182176681
2022-10-13,3925.93,3930.18,3898.94,3924.37,6049854344
2022-10-17,4062.55,4063.9,4034.89,4044.07,4978562175
2022-10-19,4040.08,4064.81,4013.93,4049.76,5241724581
2022-10-20,3968.5,3981.19,3949.43,3979.93,5282512599
2022-10-24,3961.46,4006.47,3940.67,3979.34,5456077665
2022-10-26,4021.11,4038.52,3974.77,4002.95,4861955321
2022-10-27,4098.8,4110.28,4089.08,4090.83,4855650526
2022-11-01,4125.49,4153.53,4106.79,4111.86,5551355385
2022-11-02,4008.95,4047.01,4000.54,4027.39,5266601179
2022-11-03,4076.17,4100.41,4058.54,4066.13,4789713745
2022-11-08,4023.43,4043.86,3996.14,4011.04,5742213341
2022-11-09,3981.28,4003.31,3935.34,3964.71,5524159637
2022-11-11,4048.92,4078.47,4041.54,4063.38,5385071861
2022-11-15,4035.09,4052.35,4006.76,4020.54,5183113486
2022-11-16,3900.82,3929.78,3882.83,3908.96,4884770412
2022-11-18,3894.92,3919.52,3863.27,3885.37,5220916338
2022-11-21,3938.06,3963.05,3909.0,3938.76,5003344014
2022-11-22,3904.87,3915.66,3903.49,3909.16,4951746105
2022-11-23,3910.44,3923.45,3892.53,3899.78,5383492312
2022-11-25,3885.67,3921.94,3876.25,3894.52,5099522327
2022-11-28,3878.19,3899.8,3849.26,3892.12,5770566115
2022-11-29,3930.5,3948.06,3903.62,3911.57,5349116888
2022-12-01,3893.2,3921.38,3880.96,3888.29,5229937052
2022-12-02,3858.39,3887.45,3834.85,3860.13,5462782059
2022-12-05,3866.66,3905.81,3847.62,3885.32,5677749244
2022-12-06,3835.28,3859.93,3811.75,3815.34,4995563203
2022-12-08,3981.97,3983.99,3962.33,3967.08,5193901484
2022-12-09,3959.02,3968.12,3929.38,3947.99,5610068740
2022-12-12,3924.45,3937.91,3908.98,3927.23,5080604106
2022-12-13,3905.59,3921.22,3893.68,3913.32,4850582399
2022-12-15,3896.42,3920.95,3891.5,3892.82,4840339637
2022-12-16,3895.73,3922.99,3878.94,3896.65,5469509063
2022-12-19,3999.38,4015.85,3985.34,4000.43,5171076370
2022-12-20,4040.3,4071.03,4029.12,4053.6,4765194794
2022-12-22,3944.28,3971.86,3934.65,3941.96,4717405003
2022-12-23,4084.65,4098.33,4050.64,4077.57,4630766797
2022-12-26,3996.1,4038.01,3980.82,4013.54,4472577848
2022-12-27,4025.17,4041.2,4012.47,4025.4,4850117443
2022-12-29,4083.13,4109.73,4064.48,4084.15,5219810273
2022-12-30,4104.95,4106.94,4060.63,4089.12,4819014734
2023-01-02,4088.54,4107.72,4085.4,4085.53,4980095022
2023-01-03,4036.58,4041.01,4006.63,4024.27,5252440316
2023-01-05,4107.13,4116.2,4090.17,4091.74,4735412281
2023-01-06,4054.51,4060.39,4010.22,4037.17,5177715089
2023-01-09,4006.86,4032.54,3984.35,4007.68,4972368460
2023-01-10,4061.76,4069.53,4052.15,4055.98,4919899183
2023-01-12,4084.0,4113.29,4059.5,4087.89,4602166519
2023-01-13,4060.8,4079.77,4042.35,4060.63,4788718872
2023-01-16,4084.72,4112.82,4056.47,4090.25,4623269823
2023-01-17,3996.54,4012.51,3987.64,4003.33,4903419059
2023-01-19,4041.65,4067.54,4023.0,4044.89,4662319812
2023-01-20,4091.99,4104.78,4064.08,4085.07,4960450839
2023-01-23,3961.19,3977.97,3944.81,3974.31,4897529895
2023-01-24,3909.78,3923.73,3889.44,3921.21,4799625890
2023-01-26,4053.11,4085.76,4033.18,4064.24,4064049231
2023-01-27,3942.76,3964.07,3942.5,3948.9,4838600326
2023-01-30,3935.33,3973.11,3910.02,3946.77,4645688763
2023-02-01,4032.16,4042.38,4023.81,4024.07,4170942562
2023-02-02,3909.83,3922.91,3876.1,3903.32,4263803910
2023-02-03,3951.77,3987.19,3922.14,3959.13,4741736483
2023-02-06,3938.66,3965.33,3929.7,3936.33,4970105050
2023-02-08,4007.55,4009.65,3977.98,3998.23,4228253207
2023-02-09,3955.13,3965.83,3936.02,3936.92,4181543525
2023-02-10,4060.3,4078.13,4036.0,4062.93,5011000922
2023-02-13,4065.61,4080.25,4062.44,4073.03,4248623427
2023-02-15,3997.25,4031.54,3989.37,4008.48,4601174884
2023-02-16,4001.88,4029.71,3996.34,4010.41,4597204555
2023-02-17,4053.69,4070.02,4042.61,4052.69,5169549229
2023-02-20,4111.52,4157.85,4084.89,4130.05,4743719512
2023-02-22,4120.49,4141.35,4084.91,4103.72,4537036630
2023-02-23,4137.21,4159.45,4132.34,4140.83,4636318858
2023-02-24,4058.04,4058.36,4053.85,4055.07,4637209540
2023-02-27,4149.97,4161.34,4142.68,4143.45,4428742386
2023-03-01,4142.8,4155.82,4137.75,4151.94,4835170965
2023-03-02,4138.49,4158.63,4120.35,4121.79,4407396178
2023-03-03,4094.82,4116.36,4066.43,4092.79,4978662903
2023-03-06,4203.83,4228.21,4176.91,4193.98,5162013079
2023-03-08,4042.78,4059.42,4020.77,4042.34,4469746942
2023-03-09,4073.74,4108.57,4058.44,4091.83,4896555154
2023-03-10,4130.4,4150.65,4093.12,4121.67,4343097795
2023-03-13,4193.94,4233.78,4164.38,4209.7,4373670427
2023-03-15,4125.27,4146.84,4097.17,4107.84,4733097167
2023-03-16,4149.81,4172.85,4130.65,4140.0,4423485299
2023-03-17,4178.86,4210.23,4174.9,4198.23,4501792991
2023-03-20,4118.65,4124.41,4084.52,4100.83,4329939926
2023-03-22,4131.47,4157.34,4105.78,4138.1,4159584117
2023-03-23,4220.17,4256.52,4218.04,4228.19,4410161325
2023-03-24,4203.73,4233.86,4197.13,4216.38,4762951792
2023-03-27,4247.22,4268.8,4224.85,4242.03,4676207962
2023-03-29,4146.73,4170.87,4144.94,4147.53,4198095189
2023-03-30,4167.77,4175.77,4146.25,4149.92,4658362681
2023-04-03,4127.88,4133.37,4110.31,4132.16,3816071514
2023-04-05,4195.74,4216.17,4179.89,4190.5,3921776101
2023-04-06,4221.18,4248.16,4200.97,4219.44,4599057603
2023-04-11,4143.41,4166.61,4110.1,4125.77,4462755726
2023-04-12,4156.8,4186.05,4155.85,4160.2,4545446854
2023-04-13,4172.56,4196.08,4142.47,4165.19,4226626451
2023-04-18,4281.93,4294.63,4264.86,4276.07,4149268897
2023-04-19,4180.95,4216.83,4177.6,4191.29,3997566652
2023-04-21,4325.2,4354.7,4292.56,4313.31,4127961071
2023-04-25,4343.97,4356.76,4327.85,4332.55,4579443611
2023-04-26,4340.13,4340.21,4319.47,4327.56,4478480667
2023-04-28,4231.64,4252.77,4206.54,4243.83,4019745890
2023-05-01,4276.43,4315.68,4266.6,4292.65,4421912541
2023-05-02,4332.24,4358.65,4291.63,4314.72,4341385142
2023-05-03,4275.89,4317.77,4268.26,4293.73,4459540464
2023-05-05,4320.72,4342.59,4292.92,4302.03,4292509392
2023-05-08,4373.69,4398.03,4346.08,4357.2,4228296911
2023-05-09,4340.0,4364.6,4319.59,4330.32,3949451874
2023-05-10,4365.71,4387.65,4358.75,4375.96,4463718529
2023-05-12,4293.57,4312.41,4274.57,4311.87,4315182579
2023-05-15,4448.4,4456.12,4416.53,4440.91,4259060923
2023-05-16,4458.24,4458.78,4435.27,4448.38,3653216913
2023-05-17,4324.05,4345.43,4291.75,4305.56,3607187536
2023-05-19,4458.07,4480.88,4414.37,4442.64,4228045975
2023-05-22,4353.14,4367.44,4311.45,4341.32,4299830938
2023-05-23,4462.69,4504.59,4439.01,4478.19,3821184506
2023-05-24,4475.75,4497.42,4445.64,4458.12,3911512157
2023-05-26,4492.9,4503.21,4476.41,4484.44,3579063007
2023-05-29,4439.84,4463.35,4430.73,4435.03,3609534585
2023-05-30,4364.47,4407.16,4360.78,4380.44,3694759075
2023-06-01,4395.62,4431.56,4368.22,4401.91,4422821800
2023-06-02,4525.49,4535.13,4519.42,4530.97,3814356173
2023-06-05,4540.15,4561.51,4518.26,4534.22,4310183162
2023-06-06,4574.93,4587.58,4544.86,4561.96,3865098327
2023-06-08,4490.89,4494.23,4455.81,4474.42,4184173572
2023-06-09,4433.09,4438.65,4426.86,4431.97,3817086800
2023-06-12,4491.22,4516.48,4462.55,4484.14,4298895031
2023-06-13,4532.83,4538.75,4493.91,4523.25,3521258386
2023-06-15,4584.89,4594.76,4559.78,4577.25,4331810082
2023-06-16,4571.51,4597.83,4554.55,4567.53,3610398360
2023-06-19,4483.38,4503.95,4472.89,4500.03,4275649095
2023-06-21,4617.76,4621.13,4593.14,4603.39,3934107275
2023-06-22,4632.51,4647.46,4614.55,4620.62,4051196513
2023-06-23,4568.31,4577.12,4539.14,4566.92,4173847406
2023-06-26,4572.11,4591.92,4557.57,4566.81,4151984365
2023-06-28,4646.99,4647.82,4632.7,4645.47,4083202845
2023-06-29,4549.01,4572.76,4514.81,4535.02,4046731817
2023-07-03,4590.0,4619.2,4582.0,4600.45,3667151429
2023-07-05,4577.28,4579.98,4541.07,4562.98,4006095287
2023-07-06,4594.79,4596.82,4575.25,4593.56,4105913468
2023-07-10,4470.17,4491.46,4450.52,4479.54,3777981390
2023-07-12,4581.56,4600.46,4554.23,4562.11,3877665852
2023-07-13,4612.9,4651.81,4602.27,4625.34,4434497396
2023-07-17,4548.83,4573.7,4529.96,4561.02,3792561235
2023-07-19,4497.89,4519.72,4491.2,4493.21,4089344707
2023-07-20,4513.77,4517.55,4476.0,4497.74,4391953815
2023-07-24,4457.38,4464.36,4434.79,4454.16,3713595288
2023-07-26,4599.3,4611.84,4590.0,4595.31,4448225580
2023-07-27,4527.15,4536.83,4526.3,4529.1,4066900670
2023-08-01,4581.18,4607.49,4550.83,4580.12,4325409208
2023-08-02,4505.39,4528.94,4469.74,4489.26,3945108920
2023-08-03,4538.29,4553.3,4515.73,4552.82,4081691852
2023-08-08,4463.37,4489.31,4449.4,4476.69,3829146928
2023-08-09,4497.41,4521.03,4489.33,4492.53,4143012793
2023-08-10,4525.53,4540.69,4520.42,4520.81,4321743456
2023-08-15,4327.78,4353.82,4310.7,4335.48,4788088851
2023-08-16,4462.29,4487.2,4459.14,4472.4,3915393990
2023-08-17,4329.63,4353.93,4314.69,4319.99,3924897709
2023-08-22,4380.81,4407.8,4363.75,4368.57,4936505621
2023-08-23,4295.41,4320.1,4247.52,4275.6,4464243796
2023-08-24,4256.3,4272.55,4249.72,4266.62,4883002943
2023-08-29,4219.16,4258.97,4191.21,4231.3,4300071516
2023-08-30,4210.62,4239.21,4209.64,4226.21,5047360142
2023-09-01,4346.66,4376.53,4322.99,4328.51,4165064075
2023-09-05,4345.79,4348.56,4321.79,4342.59,4792189652
2023-09-06,4216.99,4234.84,4211.67,4234.73,4723315832
2023-09-08,4323.36,4357.93,4297.33,4337.59,4678997843
2023-09-11,4182.2,4204.78,4172.98,4188.04,4819093333
2023-09-12,4330.25,4339.69,4295.13,4317.57,4719475177
2023-09-13,4227.21,4239.47,4225.96,4235.73,5147431434
2023-09-15,4259.16,4264.37,4247.84,4255.42,4294883095
2023-09-18,4153.18,4185.13,4146.84,4160.25,4791803929
2023-09-19,4191.87,4208.74,4189.6,4195.14,4415272338
2023-09-21,4182.91,4205.41,4153.32,4201.67,5139506671
2023-09-22,4163.71,4188.85,4148.88,4150.03,4780832286
2023-09-25,4297.17,4310.45,4285.88,4295.0,5197694660
2023-09-26,4290.71,4306.45,4260.63,4278.22,5017435942
2023-09-28,4286.62,4303.89,4262.76,4284.64,4552706982
2023-09-29,4152.36,4169.24,4121.97,4145.44,4744239671
2023-10-02,4175.25,4202.74,4156.05,4180.38,5365883329
2023-10-03,4195.82,4203.62,4170.84,4181.23,4922049225
2023-10-05,4163.05,4189.21,4138.42,4179.38,4695712191
2023-10-06,4313.44,4336.98,4276.59,4300.01,4599590285
2023-10-09,4219.62,4260.29,4193.84,4230.87,4350556028
2023-10-10,4359.61,4381.75,4347.25,4365.63,4457879627
2023-10-12,4287.77,4327.02,4275.2,4299.86,4432399284
2023-10-13,4315.63,4341.52,4294.31,4308.65,5131952056
2023-10-16,4299.1,4314.36,4281.49,4313.11,4990545605
2023-10-17,4336.76,4360.66,4332.93,4337.24,4714791889
2023-10-19,4449.78,4470.24,4431.5,4453.54,4605713849
2023-10-20,4492.11,4516.47,4462.81,4499.77,4613962866
2023-10-23,4516.76,4546.66,4508.22,4513.35,4876270249
2023-10-24,4476.04,4497.43,4453.77,4491.24,4088067374
2023-10-26,4486.61,4506.52,4465.44,4491.17,4523696770
2023-10-27,4510.77,4525.54,4481.7,4514.06,4818796939
2023-10-30,4532.61,4556.47,4524.56,4547.45,4103855154
2023-11-01,4547.97,4589.68,4536.87,4567.64,4199521895
2023-11-02,4477.19,4511.63,4474.38,4489.99,4438225237
2023-11-03,4568.58,4588.39,4560.76,4582.87,4730446376
2023-11-06,4513.8,4542.74,4494.49,4530.05,3865741735
2023-11-08,4572.96,4580.65,4543.24,4577.53,4314324048
2023-11-09,4560.46,4589.98,4534.91,4566.01,4032223794
2023-11-13,4743.41,4768.15,4722.0,4727.19,3929089538
2023-11-15,4605.24,4624.95,4585.42,4592.0,4426647372
2023-11-16,4628.53,4640.18,4585.52,4612.91,3767367165
2023-11-21,4665.69,4681.96,4661.76,4664.74,3972925176
2023-11-22,4715.86,4749.63,4695.88,4733.77,4299054785
2023-11-23,4758.13,4773.4,4733.06,4773.23,3825841297
2023-11-28,4682.07,4708.81,4665.56,4681.14,4277438184
2023-11-29,4726.45,4752.3,4712.52,4723.75,3618653412
2023-12-01,4801.14,4831.0,4796.89,4806.9,4276441132
2023-12-05,4788.59,4806.97,4769.7,4779.99,4266678348
2023-12-06,4866.93,4869.43,4850.63,4858.26,4164445133
2023-12-08,4774.83,4785.56,4763.02,4763.83,3601115624
2023-12-12,4757.76,4774.94,4714.97,4738.67,4271321626
2023-12-13,4745.83,4773.36,4742.86,4757.45,4360020067
2023-12-15,4759.15,4767.27,4728.92,4741.05,4075662611
2023-12-19,4758.97,4788.86,4739.07,4772.45,3679739027
2023-12-20,4774.07,4794.63,4758.39,4784.82,3704128411
2023-12-22,4731.6,4761.37,4705.16,4736.37,4402326859
2023-12-26,4756.25,4757.55,4714.94,4738.58,4429291632
2023-12-27,4814.86,4824.02,4803.72,4822.18,4447206609
2023-12-29,4802.37,4832.22,4761.31,4789.53,4551850863
2024-01-01,4944.55,4957.49,4934.26,4941.5,4054056119
2024-01-02,4762.26,4796.1,4740.53,4767.17,3738916371
2024-01-03,4881.03,4889.62,4855.52,4885.92,4253712650
2024-01-05,4953.51,5002.87,4951.21,4973.2,4494096978
2024-01-08,4936.83,4960.26,4922.2,4943.4,4349897456
2024-01-09,4811.04,4846.1,4782.04,4829.76,4351038397
2024-01-10,4890.29,4920.47,4883.12,4904.15,4633153164
2024-01-12,4962.13,4967.34,4932.3,4957.19,4461965402
2024-01-15,4927.36,4950.49,4897.58,4944.5,4167801424
2024-01-16,4972.11,5001.98,4960.21,4973.42,3804810342
2024-01-17,5054.17,5082.54,5035.39,5071.26,3926474147
2024-01-19,4951.33,4980.09,4935.85,4950.12,4527193024
2024-01-22,5100.35,5123.34,5099.85,5100.84,3775102080
2024-01-23,5058.4,5061.18,5040.26,5060.14,4401402468
2024-01-24,4969.86,4986.54,4969.04,4978.45,3995661967
2024-01-26,5029.51,5046.03,5013.13,5027.21,4200543210
2024-01-29,5054.19,5098.24,5050.35,5069.66,4109973063
2024-01-30,5023.35,5039.74,4998.86,5031.13,3964736670
2024-02-01,5088.17,5094.86,5055.5,5078.96,4488527404
2024-02-02,5203.79,5227.96,5188.37,5199.08,4265744504
2024-02-05,5043.41,5067.14,5010.82,5025.75,3779725565
2024-02-06,5151.6,5181.31,5129.47,5144.24,3954536850
2024-02-08,5077.56,5121.08,5068.74,5095.36,4145878585
2024-02-09,5187.35,5194.37,5170.63,5171.88,4517943502
2024-02-12,5087.84,5110.85,5072.75,5105.88,3716302468
2024-02-14,5136.26,5139.81,5105.43,5118.58,3788404728
2024-02-15,5163.74,5178.0,5153.95,5155.23,3888800479
2024-02-16,5108.69,5132.4,5081.53,5096.1,4375256907
2024-02-19,5191.21,5199.67,5151.51,5174.65,3590434481
2024-02-21,5126.17,5127.85,5100.26,5106.94,4309600153
2024-02-22,5184.41,5188.95,5154.16,5176.03,3780138161
2024-02-27,5195.65,5229.98,5179.18,5212.57,4157603526
2024-02-28,5220.98,5251.83,5208.3,5226.74,4027146735
2024-03-01,5219.84,5254.93,5208.57,5228.31,3497518555
2024-03-05,5253.05,5282.76,5223.98,5253.85,3849939522
2024-03-06,5242.64,5280.49,5235.53,5261.07,3510294201
2024-03-08,5221.82,5226.33,5192.47,5221.9,3977713408
2024-03-12,5176.64,5217.16,5166.05,5194.18,4413518266
2024-03-13,5157.23,5191.02,5146.54,5164.64,4336437805
2024-03-15,5111.2,5146.93,5093.29,5127.18,4232684503
2024-03-19,5126.72,5142.45,5114.58,5120.58,4057237144
2024-03-20,5220.38,5238.32,5212.97,5214.46,4648551048
2024-03-22,5044.14,5058.89,5020.71,5034.8,3893494877
2024-03-26,4978.61,4981.56,4961.87,4977.9,4061678406
2024-03-27,4961.36,5004.97,4941.04,4975.56,4585075197
2024-03-29,5038.31,5057.34,5015.72,5042.78,3878448047
2024-04-01,5037.47,5070.32,5030.13,5043.29,3813482513
2024-04-02,5011.51,5044.32,4989.25,5015.55,4701660828
2024-04-03,5061.35,5071.36,5030.59,5043.92,3769570162
2024-04-05,5028.03,5041.38,5006.82,5027.7,4150048407
2024-04-08,5018.38,5035.68,5007.9,5024.43,4246417055
2024-04-09,5092.3,5104.81,5091.14,5091.21,4174769358
2024-04-11,5017.1,5059.54,4997.97,5031.71,4454736336
2024-04-12,5123.77,5168.18,5102.0,5138.8,4556280572
2024-04-15,5127.03,5130.61,5102.27,5107.19,3781773404
2024-04-16,5124.38,5163.48,5098.62,5139.24,4181471668
2024-04-18,5112.58,5115.36,5064.14,5093.61,3761967737
2024-04-19,5285.03,5305.27,5254.42,5279.61,3540961496
2024-04-22,5198.05,5223.03,5197.18,5208.34,3662114782
2024-04-23,5198.37,5221.26,5186.0,5212.93,4207015297
2024-04-25,5129.47,5156.22,5120.44,5140.98,3989667475
2024-04-26,5257.27,5282.02,5237.01,5249.74,3810541263
2024-04-29,5155.16,5200.21,5141.89,5173.43,3613910142
2024-05-01,5224.55,5233.54,5182.15,5206.77,4192290676
2024-05-02,5288.14,5319.02,5265.09,5303.05,3624034270
2024-05-03,5232.46,5264.2,5214.75,5237.3,3369513209
2024-05-06,5209.65,5236.67,5204.84,5207.17,4109565217
2024-05-08,5409.56,5411.58,5392.49,5403.84,4230381102
2024-05-09,5392.14,5403.22,5379.48,5393.15,4138142493
2024-05-10,5268.53,5290.88,5247.98,5279.67,3711687544
2024-05-13,5365.99,5375.98,5354.34,5363.17,4059501501
2024-05-15,5278.04,5283.18,5260.95,5278.92,4120780353
2024-05-16,5323.67,5363.7,5313.62,5340.66,4094827758
2024-05-17,5316.33,5359.14,5301.18,5335.95,3996884375
2024-05-20,5395.03,5403.19,5365.87,5390.94,3606491932
2024-05-22,5371.67,5380.71,5341.3,5362.43,4060687684
2024-05-23,5401.28,5408.37,5367.29,5382.56,4065462952
2024-05-24,5349.59,5385.01,5343.11,5368.87,3886938774
2024-05-27,5340.02,5357.93,5337.43,5346.17,3283116944
2024-05-29,5535.54,5549.6,5535.27,5543.77,3386538967
2024-05-30,5547.04,5552.08,5522.37,5549.55,3775112546
2024-06-03,5396.67,5424.83,5391.07,5410.62,3995615829
2024-06-05,5554.35,5555.54,5521.16,5539.8,3404629639
2024-06-06,5518.52,5540.48,5491.04,5498.91,3625891926
2024-06-11,5515.55,5530.9,5495.23,5507.34,3835675335
2024-06-12,5468.03,5483.45,5451.59,5481.32,3209448539
2024-06-13,5492.3,5515.09,5487.74,5491.27,3380854496
2024-06-18,5397.06,5411.85,5382.04,5393.39,3994272301
2024-06-19,5405.75,5442.65,5380.53,5414.03,3926859523
2024-06-21,5605.29,5609.67,5598.64,5600.85,3950303176
2024-06-25,5471.34,5477.07,5456.51,5466.66,3684244968
2024-06-26,5485.09,5497.86,5479.33,5484.61,3468669544
2024-06-28,5623.51,5647.96,5611.61,5623.02,4064145052
2024-07-01,5453.23,5484.36,5448.33,5465.97,3244460109
2024-07-02,5600.73,5602.52,5576.52,5584.26,3194696821
2024-07-03,5635.21,5655.02,5614.63,5616.69,3447649212
2024-07-05,5627.17,5640.62,5615.7,5635.81,4092627486
2024-07-08,5429.52,5459.4,5415.33,5449.25,3335535973
2024-07-09,5610.81,5633.63,5606.55,5609.18,4013740754
2024-07-10,5493.87,5535.04,5465.57,5509.65,3260226102
2024-07-12,5632.86,5650.7,5606.77,5647.33,3249832729
2024-07-15,5560.24,5560.79,5543.76,5553.39,3628604521
2024-07-16,5502.63,5504.91,5484.79,5491.19,3796085587
2024-07-17,5624.76,5654.52,5617.8,5637.34,4124924999
2024-07-19,5579.72,5584.66,5543.32,5566.04,4102061607
2024-07-22,5719.13,5728.9,5701.12,5712.71,4132246727
2024-07-23,5707.15,5725.09,5678.1,5721.22,3779036987
2024-07-24,5690.4,5709.42,5652.22,5671.53,4402328055
2024-07-26,5636.38,5646.7,5616.61,5639.79,4283287350
2024-07-29,5529.53,5554.99,5501.59,5540.22,3560664054
2024-07-30,5579.93,5596.82,5559.54,5581.68,3903201198
2024-08-01,5624.05,5649.8,5608.28,5633.08,4000306801
2024-08-02,5644.53,5681.96,5623.92,5663.79,4017728102
2024-08-05,5660.21,5698.6,5632.76,5670.0,3853813016
2024-08-06,5553.87,5575.08,5539.59,5562.88,3680076130
2024-08-08,5597.92,5638.21,5573.69,5609.61,4369811659
2024-08-09,5580.85,5595.89,5555.87,5590.88,4345457378
2024-08-12,5774.02,5789.3,5745.59,5782.51,3563722045
2024-08-13,5605.84,5616.24,5566.85,5589.4,4166575451
2024-08-15,5756.52,5761.59,5713.77,5742.99,3852284526
2024-08-16,5640.2,5650.82,5613.46,5625.12,3683222043
2024-08-19,5689.4,5699.7,5664.02,5692.16,3483527916
2024-08-20,5650.35,5670.91,5627.87,5661.23,4330264736
2024-08-22,5665.56,5674.74,5641.11,5659.73,3549971121
2024-08-23,5753.62,5778.95,5730.85,5757.77,3566512974
2024-08-26,5639.78,5651.86,5635.33,5635.97,3487109925
2024-08-27,5822.34,5850.0,5807.56,5838.54,3495878267
2024-08-29,5678.55,5706.19,5669.26,5678.69,3728673166
2024-08-30,5731.4,5755.46,5706.54,5733.05,4122276724
2024-09-02,5665.98,5671.44,5628.07,5656.45,3445501361
2024-09-03,5813.81,5842.1,5789.4,5815.74,4193194762
2024-09-05,5789.13,5804.34,5739.53,5769.28,4319004579
2024-09-06,5655.31,5687.63,5644.84,5666.49,3691161674
2024-09-09,5787.68,5797.3,5760.51,5774.09,4077721257
2024-09-11,5697.92,5723.84,5681.17,5713.24,4343822851
2024-09-12,5692.77,5711.44,5668.04,5685.74,4135069093
2024-09-13,5673.22,5704.82,5649.11,5689.21,3857527641
2024-09-16,5691.13,5704.56,5666.47,5703.12,3558788756
2024-09-18,5692.76,5698.09,5654.15,5675.51,3723402022
2024-09-19,5767.08,5780.47,5760.79,5779.93,3828701825
